id,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165
81,40.49,38.09,39.29,35.09,36.59,11.78,13.1,10.48,11.36,12.71,10.01,18.01,34.66,35.09,34.09,40.86,43.13,44.04,38.95,38.49,36.09,37.52,51.31,52.76,48.44,49.87,46.58,47.63,44.25,41.74,41.28,51.5,48.4,49.95,46.87,24.71,25.77,22.29,23.66,19.97,20.95,18.19,19.02,22.85,20.03,26.84,26.15,43.35,43.97,42.77,48.02,49.36,45.35,46.68,17.38,16.28,18.34,44.63,45.33,19.34,20.45,17.39,18.32,15.89,16.57,14.98,15.35,29.67,31.11,26.85,28.24,24.15,25.48,21.63,22.87,4.99,6.56,1.71,3.42,1.71,0.0,5.12,3.42,14.77,14.79,15.3,14.95,3.86,15.82,3.53,49.0,49.96,47.19,48.08,45.53,46.34,43.32,44.42,41.73,42.98,55.18,53.01,54.09,50.95,51.97,40.89,42.24,38.21,39.55,35.56,36.88,32.58,34.06,25.06,24.53,26.73,25.63,27.84,22.14,23.1,19.22,20.67,17.1,18.15,15.27,16.18,32.04,33.59,28.96,30.5,26.68,27.82,24.05,25.55,9.02,8.68,10.49,9.64,12.06,11.24,12.94,12.82,14.01,10.73,11.72,9.2,9.88,8.66,8.85,17.9,17.46,18.49,12.26,13.48,11.05,8.54,6.83,11.96,10.25,15.37,13.66,17.19,17.08,11.83,13.23
82,35.5,33.13,34.31,30.15,31.64,11.51,12.86,10.17,12.14,13.41,10.9,14.11,29.92,30.41,29.25,35.92,38.39,39.32,34.12,33.58,31.31,32.71,46.48,47.95,43.56,45.01,41.72,42.79,39.34,36.91,36.39,46.81,43.65,45.23,42.09,20.37,21.36,18.17,19.41,16.16,16.99,14.71,15.37,18.42,15.86,22.37,21.53,38.71,39.4,38.06,43.39,44.76,40.67,42.03,14.11,12.72,15.27,40.14,40.91,16.46,17.26,15.26,15.78,14.73,14.91,14.93,14.73,25.32,26.69,22.71,23.99,20.3,21.48,18.18,19.2,10.11,11.69,6.83,8.54,3.42,5.12,0.0,1.71,15.83,15.3,17.33,16.52,8.73,18.26,8.59,43.97,44.9,42.22,43.08,40.65,41.41,38.51,39.57,36.77,38.05,50.06,47.91,48.97,45.87,46.87,36.14,37.47,33.52,34.82,30.95,32.23,28.08,29.5,20.19,19.74,21.82,20.69,22.96,17.54,18.44,14.82,16.16,12.94,13.86,11.41,12.15,27.15,28.67,24.12,25.63,21.9,23.0,19.36,20.8,11.59,10.54,14.06,12.77,16.06,15.04,17.1,9.67,10.46,8.72,9.07,8.84,8.63,9.68,9.19,13.08,12.48,13.87,11.26,12.58,9.94,3.42,1.71,6.83,5.12,10.25,8.54,12.1,11.95,15.09,16.2
83,37.16,34.77,35.97,31.79,33.28,11.35,12.71,9.99,11.64,12.96,10.33,15.33,31.49,31.96,30.85,37.56,39.96,40.88,35.72,35.21,32.89,34.3,48.08,49.55,45.18,46.62,43.33,44.4,40.97,38.51,38.01,48.36,45.23,46.79,43.67,21.78,22.8,19.49,20.78,17.35,18.24,15.77,16.5,19.86,17.19,23.83,23.05,40.24,40.91,39.62,44.92,46.28,42.22,43.57,15.09,13.8,16.18,41.62,42.37,17.3,18.23,15.82,16.49,14.93,15.29,14.75,14.75,26.74,28.13,24.05,25.37,21.53,22.76,19.25,20.35,8.41,9.98,5.12,6.83,1.71,3.42,1.71,0.0,15.3,14.93,16.51,15.83,7.07,17.32,6.89,45.65,46.59,43.88,44.74,42.27,43.05,40.11,41.18,38.42,39.69,51.77,49.61,50.68,47.56,48.57,37.71,39.05,35.07,36.39,32.47,33.76,29.56,31.0,21.8,21.32,23.45,22.33,24.58,19.04,19.97,16.24,17.63,14.26,15.23,12.6,13.41,28.77,30.3,25.72,27.24,23.48,24.6,20.9,22.36,10.53,9.66,12.75,11.57,14.65,13.68,15.65,10.55,11.51,9.12,9.74,8.63,8.74,9.03,8.75,14.67,14.13,15.38,11.35,12.65,10.04,5.12,3.42,8.54,6.83,11.95,10.25,13.79,13.66,13.88,15.08
84,40.56,38.14,39.35,35.11,36.62,5.09,4.3,6.09,3.69,2.48,4.97,16.02,33.17,33.11,33.34,40.43,40.91,41.52,37.7,37.88,34.68,36.19,49.28,50.45,47.03,48.14,45.02,45.82,43.27,40.31,40.34,48.44,45.88,47.15,44.65,22.4,23.59,19.61,21.2,16.83,18.02,14.58,15.65,21.48,18.34,24.79,25.04,40.4,40.53,40.33,44.7,45.8,42.56,43.62,13.52,13.95,13.31,40.71,40.94,13.24,14.89,9.93,11.59,6.62,8.28,3.31,4.97,26.47,28.13,23.16,24.82,19.86,21.51,16.55,18.2,15.4,15.92,14.8,15.03,14.94,14.77,15.83,15.3,0.0,1.66,3.31,1.66,16.78,4.97,15.9,49.19,50.48,46.67,47.92,44.24,45.44,41.62,42.93,41.43,42.33,57.15,54.44,55.79,51.78,53.1,38.87,40.32,35.98,37.43,33.09,34.53,29.78,31.43,25.9,24.87,27.56,26.95,28.21,21.87,22.86,18.81,20.33,16.55,17.67,14.56,15.55,32.03,33.6,28.91,30.47,26.57,27.74,23.86,25.4,6.46,6.15,8.16,7.16,9.94,9.01,10.93,11.81,13.16,9.29,10.51,7.21,8.19,6.28,6.65,20.16,21.02,19.42,6.47,5.87,7.26,17.36,16.53,19.38,18.32,21.75,20.52,21.98,23.03,7.05,6.16
85,38.92,36.51,37.71,33.48,34.99,4.01,2.94,5.22,3.43,2.08,4.78,14.43,31.52,31.46,31.7,38.78,39.26,39.87,36.05,36.24,33.03,34.54,47.63,48.8,45.38,46.49,43.37,44.17,41.62,38.65,38.69,46.79,44.23,45.5,42.99,20.75,21.95,17.97,19.56,15.2,16.38,12.96,14.02,19.86,16.74,23.15,23.41,38.75,38.88,38.68,43.06,44.17,40.91,41.97,11.9,12.39,11.67,39.07,39.31,11.59,13.24,8.28,9.93,4.97,6.62,1.66,3.31,24.82,26.47,21.51,23.16,18.2,19.85,14.89,16.55,15.94,16.6,15.0,15.41,14.76,14.79,15.3,14.93,1.66,0.0,4.97,3.31,17.12,6.62,16.26,47.55,48.84,45.02,46.27,42.58,43.79,39.97,41.27,39.78,40.68,55.53,52.81,54.16,50.15,51.47,37.22,38.66,34.32,35.77,31.43,32.88,28.12,29.78,24.33,23.29,25.97,25.38,26.61,20.29,21.27,17.25,18.76,15.02,16.13,13.07,14.04,30.4,31.97,27.29,28.85,24.96,26.12,22.26,23.8,7.14,6.44,9.32,8.13,11.28,10.28,12.33,10.42,11.72,8.11,9.21,6.48,7.19,6.13,6.19,18.72,19.64,17.91,5.15,4.37,6.11,16.54,15.84,18.34,17.38,20.55,19.4,20.66,21.77,8.38,7.65
86,43.84,41.42,42.63,38.38,39.9,7.88,7.39,8.57,5.81,5.13,6.7,19.23,36.48,36.42,36.63,43.72,44.22,44.83,41.01,41.18,37.99,39.5,52.59,53.76,50.34,51.45,48.33,49.13,46.58,43.61,43.64,51.73,49.19,50.45,47.95,25.69,26.89,22.9,24.49,20.11,21.3,17.85,18.92,24.73,21.58,28.09,28.31,43.71,43.82,43.64,47.99,49.08,45.86,46.91,16.78,17.13,16.61,43.99,44.2,16.55,18.21,13.24,14.9,9.93,11.59,6.62,8.28,29.78,31.44,26.47,28.13,23.17,24.82,19.86,21.51,14.83,15.03,14.96,14.8,15.82,15.3,17.33,16.51,3.31,4.97,0.0,1.66,16.58,1.66,15.69,52.48,53.76,49.97,51.22,47.54,48.75,44.93,46.24,44.72,45.63,60.39,57.7,59.04,55.06,56.37,42.18,43.63,39.29,40.74,36.4,37.84,33.09,34.74,29.09,28.07,30.76,30.11,31.44,25.08,26.08,21.97,23.52,19.67,20.82,17.63,18.65,35.29,36.86,32.16,33.72,29.81,30.98,27.08,28.63,6.3,6.84,6.5,6.18,7.64,6.99,8.42,14.75,16.18,12.0,13.36,9.4,10.69,7.72,8.52,23.14,23.89,22.5,9.44,9.04,10.0,19.33,18.28,21.69,20.47,24.3,22.97,24.74,25.68,5.03,3.66
87,42.2,39.78,40.99,36.74,38.26,6.43,5.81,7.25,4.57,3.67,5.66,17.62,34.83,34.76,34.99,42.07,42.57,43.18,39.35,39.53,36.33,37.84,50.94,52.11,48.69,49.8,46.68,47.48,44.92,41.96,41.99,50.08,47.53,48.8,46.3,24.04,25.24,21.25,22.85,18.47,19.66,16.21,17.28,23.1,19.96,26.44,26.68,42.06,42.18,41.99,46.35,47.44,44.21,45.27,15.14,15.53,14.96,42.35,42.57,14.9,16.55,11.59,13.24,8.28,9.93,4.97,6.62,28.13,29.78,24.82,26.47,21.51,23.17,18.2,19.86,15.03,15.39,14.79,14.82,15.3,14.95,16.52,15.83,1.66,3.31,1.66,0.0,16.6,3.31,15.71,50.84,52.12,48.32,49.57,45.89,47.1,43.28,44.58,43.07,43.98,58.77,56.07,57.41,53.42,54.74,40.53,41.97,37.63,39.08,34.74,36.19,31.43,33.09,27.49,26.47,29.15,28.52,29.82,23.47,24.47,20.38,21.92,18.1,19.24,16.08,17.09,33.66,35.23,30.53,32.09,28.19,29.36,25.46,27.02,6.16,6.29,7.19,6.48,8.71,7.89,9.62,13.26,14.65,10.6,11.9,8.21,9.38,6.84,7.46,21.64,22.44,20.95,7.92,7.44,8.58,18.3,17.35,20.5,19.36,23.0,21.72,23.34,24.33,5.9,4.79
88,44.23,41.85,43.04,38.86,40.35,14.69,15.92,13.49,13.76,15.06,12.47,21.84,38.5,38.94,37.9,44.63,46.97,47.88,42.77,42.27,39.92,41.34,55.12,56.58,52.24,53.68,50.38,51.44,48.04,45.56,45.07,55.35,52.24,53.79,50.7,28.57,29.63,26.13,27.52,23.79,24.78,21.96,22.81,26.71,23.89,30.7,30.0,47.2,47.83,46.62,51.87,53.22,49.2,50.53,21.12,20.07,22.02,48.49,49.19,22.97,24.15,20.82,21.86,18.99,19.86,17.61,18.24,33.52,34.97,30.69,32.1,27.96,29.31,25.38,26.65,2.37,3.61,2.47,1.78,5.43,3.86,8.73,7.07,16.78,17.12,16.58,16.6,0.0,16.72,0.89,52.7,53.63,50.95,51.81,49.33,50.12,47.14,48.23,45.49,46.76,58.7,56.59,57.64,54.59,55.58,44.73,46.07,42.05,43.39,39.41,40.73,36.44,37.92,28.86,28.35,30.51,29.39,31.64,25.99,26.94,23.08,24.53,20.96,22.01,19.11,20.03,35.83,37.37,32.77,34.3,30.51,31.64,27.89,29.38,10.43,10.7,10.71,10.44,11.54,11.07,12.12,16.59,17.82,14.3,15.41,12.33,13.28,11.2,11.72,21.71,21.2,22.34,15.44,16.57,14.34,12.1,10.41,15.49,13.79,18.88,17.18,20.82,20.58,12.26,13.81
89,45.48,43.06,44.27,40.02,41.54,9.4,8.99,9.99,7.21,6.67,7.95,20.84,38.13,38.07,38.28,45.37,45.87,46.48,42.66,42.83,39.64,41.15,54.25,55.41,52.0,53.11,49.99,50.79,48.23,45.27,45.3,53.38,50.84,52.09,49.61,27.34,28.54,24.54,26.14,21.75,22.94,19.48,20.56,26.36,23.2,29.73,29.95,45.36,45.47,45.3,49.64,50.73,47.51,48.56,18.41,18.73,18.26,45.63,45.83,18.21,19.86,14.9,16.55,11.59,13.24,8.28,9.93,31.44,33.09,28.13,29.78,24.82,26.48,21.51,23.17,14.82,14.84,15.3,14.96,16.5,15.82,18.26,17.32,4.97,6.62,1.66,3.31,16.72,0.0,15.84,54.13,55.4,51.62,52.87,49.2,50.4,46.59,47.89,46.37,47.28,62.01,59.33,60.66,56.7,58.01,43.84,45.28,40.95,42.39,38.05,39.5,34.74,36.4,30.69,29.68,32.36,31.7,33.06,26.69,27.69,23.57,25.12,21.25,22.41,19.19,20.22,36.93,38.5,33.79,35.35,31.43,32.61,28.69,30.25,6.85,7.72,6.19,6.31,6.81,6.39,7.41,16.28,17.72,13.45,14.85,10.72,12.09,8.83,9.74,24.66,25.37,24.06,11.0,10.65,11.48,20.45,19.31,22.94,21.66,25.64,24.27,26.17,27.05,4.62,3.05
90,44.02,41.62,42.82,38.62,40.12,13.9,15.11,12.72,12.91,14.2,11.64,21.36,38.18,38.6,37.62,44.4,46.65,47.54,42.48,42.02,39.61,41.04,54.83,56.28,51.98,53.4,50.11,51.16,47.78,45.27,44.81,55.0,51.92,53.46,50.39,28.14,29.22,25.67,27.08,23.28,24.29,21.41,22.29,26.32,23.45,30.31,29.65,46.84,47.45,46.28,51.51,52.84,48.86,50.18,20.55,19.55,21.42,48.09,48.76,22.34,23.55,20.12,21.19,18.23,19.12,16.78,17.44,33.1,34.56,30.22,31.65,27.45,28.82,24.81,26.11,1.8,3.27,1.93,0.89,5.21,3.53,8.59,6.89,15.9,16.26,15.69,15.71,0.89,15.84,0.0,52.53,53.48,50.73,51.61,49.06,49.88,46.85,47.95,45.26,46.52,58.64,56.5,57.56,54.46,55.47,44.41,45.76,41.71,43.06,39.05,40.38,36.04,37.54,28.59,28.06,30.26,29.16,31.37,25.65,26.61,22.69,24.16,20.53,21.6,18.63,19.57,35.58,37.13,32.49,34.03,30.21,31.35,27.57,29.07,9.55,9.83,9.85,9.56,10.75,10.24,11.37,16.04,17.31,13.66,14.82,11.59,12.59,10.38,10.93,21.44,20.99,22.0,14.69,15.8,13.62,11.99,10.29,15.4,13.7,18.81,17.11,20.69,20.52,11.39,12.94
91,8.7,11.15,9.93,14.23,12.69,45.12,45.22,45.05,47.54,47.62,47.49,33.48,16.11,16.39,15.85,8.78,10.32,10.56,11.72,11.31,14.64,13.17,7.55,8.88,5.42,6.36,6.52,6.89,6.53,9.56,9.07,10.98,9.06,9.92,8.45,26.79,25.6,29.59,27.99,32.38,31.19,34.66,33.58,27.86,31.07,24.4,24.23,12.12,13.22,11.11,11.71,12.42,10.76,11.15,35.74,35.64,35.88,14.39,15.61,36.07,34.43,39.34,37.7,42.62,40.98,45.9,44.26,23.09,21.49,26.31,24.69,29.55,27.93,32.8,31.17,53.92,55.48,50.68,52.37,47.32,49.0,43.97,45.65,49.19,47.55,52.48,50.84,52.7,54.13,52.53,0.0,1.59,3.18,1.59,6.36,4.77,8.91,7.62,7.76,7.02,9.54,6.36,7.95,3.18,4.77,11.45,10.21,14.05,12.74,16.74,15.39,19.89,18.31,24.2,24.97,22.47,23.47,21.51,27.82,26.79,31.04,29.43,33.45,32.25,35.62,34.53,17.37,15.77,20.57,18.97,22.97,21.77,25.76,24.17,50.84,49.16,54.19,52.52,56.64,55.42,57.87,38.73,37.17,41.84,40.28,45.03,43.39,47.48,46.26,31.28,31.55,31.11,43.45,43.54,43.4,40.63,42.3,37.3,38.96,33.99,35.64,31.9,32.34,54.22,54.3
92,9.92,12.36,11.14,15.42,13.89,46.34,46.48,46.25,48.76,48.87,48.69,34.69,17.49,17.82,17.14,10.14,11.91,12.14,13.16,12.65,16.04,14.59,8.66,9.85,6.88,7.64,8.09,8.4,8.09,11.09,10.53,12.19,10.5,11.25,9.99,28.09,26.9,30.87,29.28,33.66,32.46,35.93,34.85,29.09,32.29,25.71,25.47,13.71,14.8,12.69,13.17,13.81,12.32,12.67,37.0,36.86,37.17,15.95,17.16,37.39,35.77,40.66,39.02,43.92,42.29,47.2,45.56,24.49,22.9,27.69,26.08,30.91,29.29,34.14,32.52,54.9,56.46,51.65,53.34,48.27,49.96,44.9,46.59,50.48,48.84,53.76,52.12,53.63,55.4,53.48,1.59,0.0,4.77,3.18,7.95,6.36,10.48,9.2,9.11,8.49,7.95,4.77,6.36,1.59,3.18,13.0,11.78,15.56,14.26,18.21,16.88,21.33,19.76,25.3,26.1,23.57,24.52,22.64,28.99,27.97,32.21,30.6,34.62,33.41,36.79,35.7,18.56,16.96,21.75,20.15,24.14,22.94,26.94,25.34,52.0,50.32,55.36,53.68,57.8,56.58,59.03,39.89,38.34,43.0,41.45,46.2,44.56,48.65,47.42,32.33,32.52,32.22,44.68,44.8,44.6,41.54,43.22,38.19,39.86,34.85,36.52,32.81,33.18,55.42,55.52
93,6.73,9.1,7.91,12.13,10.61,42.74,42.78,42.74,45.16,45.19,45.18,31.14,13.5,13.64,13.46,6.39,7.15,7.38,8.99,8.89,11.99,10.49,6.01,7.61,2.98,4.45,3.45,4.08,3.51,6.58,6.33,8.93,6.4,7.58,5.49,24.31,23.11,27.12,25.52,29.93,28.73,32.22,31.14,25.51,28.73,21.9,21.88,8.94,10.07,7.94,8.91,9.82,7.65,8.18,33.31,33.31,33.37,11.27,12.54,33.48,31.83,36.77,35.13,40.07,38.42,43.37,41.72,20.36,18.73,23.63,21.99,26.91,25.27,30.19,28.55,52.06,53.6,48.86,50.52,45.53,47.19,42.22,43.88,46.67,45.02,49.97,48.32,50.95,51.62,50.73,3.18,4.77,0.0,1.59,3.18,1.59,5.77,4.45,5.47,4.35,12.72,9.54,11.13,6.36,7.95,8.4,7.1,11.1,9.74,13.89,12.49,17.11,15.49,22.19,22.86,20.49,21.56,19.43,25.62,24.59,28.83,27.22,31.23,30.03,33.39,32.31,15.23,13.65,18.41,16.82,20.79,19.6,23.57,21.98,48.59,46.91,51.94,50.26,54.38,53.16,55.61,36.49,34.94,39.6,38.05,42.79,41.15,45.23,44.01,29.34,29.75,29.03,41.07,41.1,41.09,38.93,40.58,35.67,37.3,32.43,34.05,30.24,30.83,51.9,51.91
94,7.62,10.05,8.83,13.13,11.59,43.91,43.99,43.88,46.34,46.39,46.32,32.29,14.78,15.0,14.62,7.51,8.74,8.97,10.32,10.05,13.29,11.8,6.64,8.12,4.08,5.25,4.97,5.44,5.0,8.05,7.66,9.88,7.68,8.69,6.95,25.53,24.33,28.34,26.73,31.14,29.94,33.43,32.34,26.66,29.88,23.13,23.03,10.53,11.64,9.52,10.28,11.08,9.2,9.64,34.51,34.46,34.61,12.83,14.07,34.76,33.12,38.05,36.4,41.33,39.69,44.63,42.98,21.71,20.09,24.95,23.33,28.21,26.58,31.48,29.85,52.98,54.52,49.75,51.43,46.41,48.08,43.08,44.74,47.92,46.27,51.22,49.57,51.81,52.87,51.61,1.59,3.18,1.59,0.0,4.77,3.18,7.33,6.03,6.53,5.62,11.13,7.95,9.54,4.77,6.36,9.92,8.65,12.56,11.22,15.3,13.92,18.49,16.89,23.16,23.88,21.45,22.48,20.44,26.7,25.67,29.91,28.3,32.32,31.11,34.49,33.4,16.26,14.66,19.45,17.86,21.85,20.65,24.64,23.05,49.7,48.02,53.05,51.38,55.5,54.28,56.73,37.59,36.04,40.7,39.15,43.89,42.26,46.35,45.12,30.29,30.62,30.05,42.25,42.3,42.23,39.76,41.42,36.46,38.11,33.18,34.82,31.04,31.55,53.05,53.1
95,5.93,7.85,6.85,10.57,9.18,40.46,40.43,40.54,42.89,42.85,42.97,28.96,11.18,11.13,11.47,4.97,4.0,4.21,6.66,7.08,9.67,8.16,5.96,7.56,2.91,4.39,1.22,2.45,1.48,3.94,4.26,7.7,4.47,6.06,2.99,22.01,20.81,24.82,23.22,27.63,26.43,29.92,28.84,23.37,26.56,19.61,19.76,5.77,6.94,4.77,6.49,7.67,4.64,5.45,31.0,31.12,30.97,8.21,9.55,31.0,29.35,34.31,32.66,37.62,35.96,40.93,39.27,17.79,16.14,21.09,19.44,24.39,22.74,27.7,26.05,50.33,51.85,47.17,48.81,43.9,45.53,40.65,42.27,44.24,42.58,47.54,45.89,49.33,49.2,49.06,6.36,7.95,3.18,4.77,0.0,1.59,2.73,1.36,4.45,2.97,15.9,12.72,14.31,9.54,11.13,5.49,4.09,8.33,6.91,11.2,9.76,14.49,12.85,20.48,21.02,18.83,19.98,17.69,23.64,22.63,26.8,25.22,29.18,27.99,31.33,30.25,13.51,12.0,16.57,15.03,18.89,17.73,21.62,20.06,46.44,44.77,49.78,48.11,52.22,51.0,53.44,34.41,32.87,37.49,35.95,40.66,39.04,43.1,41.88,27.63,28.19,27.16,38.81,38.76,38.9,37.43,39.04,34.25,35.84,31.13,32.68,28.85,29.59,49.67,49.62
96,6.14,8.35,7.23,11.26,9.79,41.59,41.59,41.62,44.01,44.0,44.06,30.03,12.29,12.35,12.4,5.5,5.57,5.8,7.75,7.88,10.78,9.26,5.77,7.42,2.48,4.13,2.04,2.96,2.18,5.19,5.16,8.19,5.29,6.68,4.12,23.14,21.93,25.95,24.34,28.76,27.56,31.05,29.97,24.41,27.62,20.73,20.79,7.35,8.5,6.35,7.63,8.66,6.13,6.76,32.14,32.19,32.15,9.73,11.03,32.23,30.58,35.53,33.88,38.83,37.18,42.14,40.48,19.05,17.41,22.34,20.7,25.63,23.99,28.93,27.28,51.18,52.71,47.99,49.65,44.7,46.34,41.41,43.05,45.44,43.79,48.75,47.1,50.12,50.4,49.88,4.77,6.36,1.59,3.18,1.59,0.0,4.22,2.88,4.73,3.37,14.31,11.13,12.72,7.95,9.54,6.92,5.58,9.69,8.29,12.51,11.1,15.78,14.14,21.29,21.9,19.61,20.73,18.52,24.6,23.58,27.79,26.19,30.18,28.98,32.34,31.26,14.31,12.75,17.44,15.87,19.8,18.62,22.56,20.98,47.5,45.83,50.85,49.17,53.29,52.07,54.51,35.43,33.88,38.53,36.98,41.71,40.08,44.15,42.93,28.45,28.94,28.07,39.92,39.91,39.98,38.16,39.78,34.93,36.54,31.75,33.33,29.51,30.17,50.78,50.75
97,5.37,6.52,5.85,8.77,7.57,37.92,37.86,38.04,40.35,40.27,40.47,26.49,8.74,8.56,9.26,4.03,1.57,2.37,4.39,5.3,7.26,5.81,7.99,9.44,5.41,6.62,3.4,4.32,2.49,1.66,2.75,8.72,5.35,7.03,3.68,19.49,18.3,22.3,20.69,25.1,23.9,27.38,26.3,20.93,24.1,17.1,17.36,3.64,5.06,2.31,6.3,7.72,3.56,4.9,28.46,28.64,28.39,6.51,7.97,28.38,26.73,31.69,30.03,35.0,33.35,38.31,36.66,15.15,13.5,18.46,16.81,21.77,20.11,25.07,23.42,48.08,49.58,44.94,46.57,41.71,43.32,38.51,40.11,41.62,39.97,44.93,43.28,47.14,46.59,46.85,8.91,10.48,5.77,7.33,2.73,4.22,0.0,1.36,4.11,3.06,18.41,15.23,16.82,12.07,13.65,2.78,1.37,5.65,4.21,8.54,7.1,11.85,10.19,18.33,18.79,16.75,17.94,15.56,21.3,20.3,24.42,22.86,26.78,25.6,28.91,27.84,11.46,10.06,14.39,12.91,16.64,15.51,19.31,17.78,43.96,42.29,47.29,45.62,49.72,48.51,50.94,31.97,30.44,35.04,33.5,38.2,36.58,40.63,39.41,25.44,26.1,24.88,36.27,36.19,36.4,35.35,36.92,32.24,33.78,29.2,30.71,26.86,27.71,47.15,47.06
98,5.49,7.08,6.22,9.61,8.3,39.19,39.14,39.29,41.61,41.56,41.72,27.72,9.94,9.83,10.33,4.32,2.71,3.13,5.48,6.1,8.44,6.95,6.91,8.45,4.13,5.45,2.16,3.24,1.53,2.7,3.32,8.11,4.74,6.42,3.06,20.75,19.55,23.55,21.95,26.36,25.16,28.64,27.56,22.14,25.33,18.34,18.55,4.62,5.92,3.49,6.24,7.57,3.91,5.0,29.73,29.87,29.68,7.28,8.69,29.69,28.04,33.0,31.34,36.31,34.65,39.62,37.96,16.47,14.82,19.77,18.12,23.08,21.42,26.38,24.73,49.2,50.71,46.05,47.69,42.8,44.42,39.57,41.18,42.93,41.27,46.24,44.58,48.23,47.89,47.95,7.62,9.2,4.45,6.03,1.36,2.88,1.36,0.0,4.06,2.68,17.14,13.97,15.56,10.79,12.38,4.13,2.73,6.99,5.55,9.87,8.43,13.17,11.52,19.39,19.89,17.77,18.94,16.61,22.46,21.45,25.61,24.03,27.97,26.79,30.11,29.04,12.45,10.99,15.46,13.94,17.75,16.6,20.45,18.91,45.2,43.53,48.53,46.86,50.97,49.75,52.19,33.18,31.65,36.26,34.72,39.43,37.8,41.86,40.64,26.52,27.13,26.01,37.54,37.47,37.65,36.38,37.97,33.23,34.8,30.15,31.68,27.84,28.63,48.41,48.33
99,1.48,3.65,2.5,6.66,5.14,37.39,37.47,37.36,39.81,39.88,39.8,25.76,8.38,8.76,8.1,1.02,5.49,6.46,4.2,3.55,6.94,5.53,10.33,11.96,7.1,8.71,5.67,6.89,2.97,3.24,1.95,12.08,8.75,10.41,7.1,19.03,17.83,21.83,20.23,24.63,23.43,26.91,25.83,20.14,23.35,16.64,16.5,7.53,9.01,6.06,10.25,11.61,7.65,8.93,27.99,27.93,28.12,10.49,11.98,28.3,26.67,31.58,29.94,34.86,33.21,38.14,36.5,15.39,13.81,18.57,16.97,21.8,20.18,25.04,23.42,46.59,48.13,43.39,45.05,40.07,41.73,36.77,38.42,41.43,39.78,44.72,43.07,45.49,46.37,45.26,7.76,9.11,5.47,6.53,4.45,4.73,4.11,4.06,0.0,1.48,16.51,13.48,14.99,10.53,11.99,5.06,4.59,6.88,5.87,9.26,8.03,12.26,10.74,16.72,17.4,15.02,16.1,13.97,20.18,19.16,23.4,21.79,25.8,24.6,27.97,26.88,9.77,8.18,12.95,11.36,15.34,14.15,18.13,16.54,43.18,41.5,46.53,44.85,48.98,47.76,50.2,31.07,29.52,34.18,32.63,37.37,35.74,39.82,38.6,23.87,24.29,23.57,35.72,35.79,35.71,33.49,35.13,30.24,31.86,27.04,28.63,24.82,25.46,46.53,46.57
100,2.97,5.0,3.92,7.9,6.43,38.38,38.43,38.39,40.81,40.84,40.83,26.79,9.17,9.38,9.12,2.13,4.58,5.42,4.71,4.55,7.67,6.18,8.87,10.49,5.66,7.25,4.19,5.41,1.48,2.78,2.05,10.61,7.3,8.95,5.68,19.96,18.76,22.78,21.17,25.58,24.38,27.87,26.79,21.17,24.38,17.56,17.53,6.67,8.11,5.26,8.93,10.25,6.47,7.66,28.96,28.96,29.02,9.56,11.03,29.15,27.51,32.44,30.8,35.74,34.09,39.03,37.39,16.09,14.48,19.33,17.71,22.6,20.96,25.87,24.23,47.82,49.36,44.63,46.29,41.33,42.98,38.05,39.69,42.33,40.68,45.63,43.98,46.76,47.28,46.52,7.02,8.49,4.35,5.62,2.97,3.37,3.06,2.68,1.48,0.0,16.18,13.06,14.62,9.99,11.52,4.77,3.9,7.09,5.87,9.73,8.39,12.88,11.29,17.93,18.57,16.25,17.36,15.17,21.29,20.27,24.49,22.89,26.89,25.69,29.05,27.97,10.95,9.39,14.11,12.53,16.48,15.29,19.25,17.66,44.24,42.57,47.59,45.92,50.04,48.82,51.26,32.16,30.6,35.26,33.71,38.44,36.81,40.89,39.67,25.1,25.57,24.74,36.72,36.75,36.74,34.79,36.42,31.57,33.17,28.39,29.97,26.15,26.82,47.55,47.56
